Desc	FAMILY	Bbub	Chir	Hbin	Hbta	Hsap	Sscr
(null)	PTHR23159	4	4	4	4	4	4
(null)	PTHR23161	1	1	1	1	1	1
(null)	PTHR23162	2	2	2	2	2	2
(null)	PTHR23163	2	2	2	2	2	2
(null)	PTHR23164	1	1	1	1	1	1
(null)	PTHR23166	4	3	4	4	4	4
(null)	PTHR23167	12	12	12	12	12	12
(null)	PTHR23168	1	1	1	1	1	1
(null)	PTHR23169	7	8	7	7	8	7
(null)	PTHR23170	2	2	2	2	2	2
(null)	PTHR23171	4	4	4	4	5	4
(null)	PTHR23172	2	2	2	3	2	2
(null)	PTHR23175	2	2	2	2	2	2
(null)	PTHR23176	4	4	4	4	4	4
(null)	PTHR23179	2	2	2	2	2	2
(null)	PTHR23180	3	3	3	2	3	3
(null)	PTHR23182	2	3	2	2	3	2
(null)	PTHR23183	1	1	1	1	1	1
(null)	PTHR23184	1	1	1	1	1	1
(null)	PTHR23185	1	1	2	1	1	1
(null)	PTHR23186	2	2	2	2	2	2
(null)	PTHR23187	3	3	3	3	3	3
(null)	PTHR23188	1	1	1	2	1	1
(null)	PTHR23189	9	8	10	10	8	6
(null)	PTHR23192	10	10	10	9	10	10
(null)	PTHR23193	5	5	5	5	10	16
(null)	PTHR23194	1	2	1	2	2	2
(null)	PTHR23195	4	4	4	4	4	4
(null)	PTHR23196	2	2	2	2	2	2
(null)	PTHR23197	2	2	2	2	2	2
(null)	PTHR23198	1	1	1	1	1	1
(null)	PTHR23200	1	1	1	1	1	1
(null)	PTHR23202	5	5	5	5	5	5
(null)	PTHR23203	0	0	0	0	6	0
(null)	PTHR23204	2	2	2	2	2	2
(null)	PTHR23205	1	1	1	1	1	1
(null)	PTHR23206	2	2	2	2	3	2
(null)	PTHR23207	1	1	1	1	1	1
(null)	PTHR23209	1	1	1	1	1	1
(null)	PTHR23210	2	2	2	2	2	2
(null)	PTHR23211	1	1	1	1	1	0
(null)	PTHR23212	2	1	1	1	0	1
(null)	PTHR23214	1	1	1	1	1	1
(null)	PTHR23215	1	1	1	1	1	1
(null)	PTHR23216	1	1	1	1	1	1
(null)	PTHR23220	18	18	18	18	18	17
(null)	PTHR23221	1	1	1	1	1	1
(null)	PTHR23222	2	2	2	2	2	2
(null)	PTHR23226	51	54	54	56	89	49
(null)	PTHR23227	3	3	0	3	1	1
(null)	PTHR23231	1	1	1	1	2	1
(null)	PTHR23232	11	10	9	7	7	16
(null)	PTHR23233	4	4	4	4	4	4
(null)	PTHR23235	32	31	32	32	32	33
(null)	PTHR23236	5	5	6	5	6	4
(null)	PTHR23237	1	1	1	1	1	1
(null)	PTHR23238	3	3	3	3	3	3
(null)	PTHR23239	30	29	29	31	30	29
(null)	PTHR23240	3	3	3	3	3	3
(null)	PTHR23243	1	1	1	1	1	1
(null)	PTHR23245	3	3	3	3	3	3
(null)	PTHR23247	1	1	1	1	1	1
(null)	PTHR23248	5	4	5	5	5	4
(null)	PTHR23249	2	2	2	2	2	2
(null)	PTHR23250	1	1	1	1	1	1
(null)	PTHR23251	2	2	2	2	2	2
(null)	PTHR23252	2	2	2	2	2	2
(null)	PTHR23253	3	3	3	3	3	3
(null)	PTHR23254	3	3	3	3	3	3
(null)	PTHR23255	12	12	13	12	12	12
(null)	PTHR23257	5	5	5	5	5	5
(null)	PTHR23260	5	4	4	4	4	4
(null)	PTHR23262	15	22	23	20	23	18
(null)	PTHR23263	2	2	4	4	6	2
(null)	PTHR23264	2	2	2	2	2	2
(null)	PTHR23266	2	1	4	7	3	3
(null)	PTHR23267	2	2	2	2	2	2
(null)	PTHR23270	1	1	1	1	1	1
(null)	PTHR23271	2	2	1	1	1	1
(null)	PTHR23273	1	1	1	1	1	1
(null)	PTHR23274	1	1	1	1	1	1
(null)	PTHR23276	1	1	1	1	1	1
(null)	PTHR23277	6	6	6	6	6	6
(null)	PTHR23280	11	11	11	11	11	10
(null)	PTHR23281	4	4	4	4	4	4
(null)	PTHR23282	6	5	6	5	5	5
(null)	PTHR23284	1	1	1	1	1	1
(null)	PTHR23285	4	4	4	4	4	4
(null)	PTHR23287	2	2	2	2	2	2
(null)	PTHR23288	6	6	6	6	6	6
(null)	PTHR23289	1	1	1	1	1	1
(null)	PTHR23290	1	1	1	1	1	1
(null)	PTHR23291	6	6	6	6	6	6
(null)	PTHR23292	2	2	2	2	2	2
(null)	PTHR23293	1	1	1	1	1	1
(null)	PTHR23294	1	1	1	1	1	1
(null)	PTHR23295	1	1	1	1	1	2
(null)	PTHR23299	5	5	6	5	8	3
(null)	PTHR23300	1	1	1	1	1	1
(null)	PTHR23302	8	8	8	8	8	8
(null)	PTHR23303	1	1	1	1	4	1
(null)	PTHR23305	1	1	1	1	1	1
(null)	PTHR23306	2	2	2	2	2	2
(null)	PTHR23308	3	3	3	3	3	3
(null)	PTHR23309	1	1	1	1	1	1
(null)	PTHR23310	6	6	6	6	5	5
(null)	PTHR23311	2	2	2	2	2	2
(null)	PTHR23312	1	1	1	1	1	1
(null)	PTHR23313	1	1	1	1	1	1
(null)	PTHR23314	1	1	1	1	1	1
(null)	PTHR23316	7	7	7	7	7	7
(null)	PTHR23317	6	6	6	6	6	6
(null)	PTHR23318	2	3	3	2	3	3
(null)	PTHR23319	3	3	3	3	3	3
(null)	PTHR23320	11	10	11	11	16	13
(null)	PTHR23322	5	5	5	5	5	5
(null)	PTHR23323	2	2	2	2	2	2
(null)	PTHR23324	8	6	7	7	6	4
(null)	PTHR23325	1	1	1	1	1	1
(null)	PTHR23326	2	2	2	2	2	2
(null)	PTHR23327	3	3	3	3	3	3
(null)	PTHR23328	2	2	2	2	2	3
(null)	PTHR23329	1	1	1	1	1	1
(null)	PTHR23330	3	3	3	3	3	3
(null)	PTHR23331	1	1	1	1	1	1
(null)	PTHR23333	5	4	4	4	4	4
(null)	PTHR23334	5	5	5	5	5	5
(null)	PTHR23335	2	2	2	2	2	2
(null)	PTHR23336	2	2	2	2	2	2
(null)	PTHR23337	2	2	2	2	2	2
(null)	PTHR23338	4	3	3	4	3	3
(null)	PTHR23339	9	9	9	9	10	9
(null)	PTHR23340	2	2	2	2	2	2
(null)	PTHR23341	1	1	1	1	1	1
(null)	PTHR23342	1	1	1	1	1	1
(null)	PTHR23343	2	2	2	2	3	2
(null)	PTHR23344	5	6	6	6	3	4
(null)	PTHR23346	1	1	1	1	1	1
(null)	PTHR23347	2	2	2	2	2	2
(null)	PTHR23348	4	3	3	3	3	3
(null)	PTHR23349	13	13	13	14	14	13
(null)	PTHR23350	1	1	1	1	1	1
(null)	PTHR23351	8	8	8	8	8	8
(null)	PTHR23352	1	1	1	1	1	1
(null)	PTHR23353	1	1	1	1	1	1
(null)	PTHR23354	4	4	4	4	4	4
(null)	PTHR23355	3	3	3	3	3	3
(null)	PTHR23356	3	3	3	2	3	3
(null)	PTHR23357	1	1	1	1	1	1
(null)	PTHR23358	3	3	3	3	3	3
(null)	PTHR23359	9	9	9	9	9	9
(null)	PTHR23382	2	2	2	2	2	2
(null)	PTHR23389	4	4	4	4	4	4
(null)	PTHR23399	1	1	1	1	1	1
(null)	PTHR23400	1	1	1	1	1	1
(null)	PTHR23401	2	2	2	2	2	2
(null)	PTHR23402	2	2	2	2	2	2
(null)	PTHR23403	1	1	2	1	1	2
(null)	PTHR23404	2	2	2	2	2	2
(null)	PTHR23405	2	2	2	3	2	2
(null)	PTHR23406	3	3	3	3	3	3
(null)	PTHR23407	2	2	2	2	3	2
(null)	PTHR23408	1	1	1	1	1	1
(null)	PTHR23409	2	2	2	2	2	2
(null)	PTHR23410	1	1	2	2	1	2
(null)	PTHR23411	3	3	3	3	3	2
(null)	PTHR23412	3	3	3	3	3	3
(null)	PTHR23413	1	1	1	1	1	1
(null)	PTHR23414	3	3	3	3	3	3
(null)	PTHR23415	4	3	3	3	3	3
(null)	PTHR23417	1	1	1	1	1	1
(null)	PTHR23418	1	1	1	1	1	1
(null)	PTHR23419	2	2	2	2	1	2
(null)	PTHR23420	3	3	3	3	3	3
(null)	PTHR23421	4	4	4	4	4	4
(null)	PTHR23422	1	1	1	1	1	1
(null)	PTHR23423	4	4	4	4	3	4
(null)	PTHR23424	1	2	2	2	3	2
(null)	PTHR23425	0	0	0	0	10	0
(null)	PTHR23426	2	2	2	2	2	1
(null)	PTHR23427	2	2	2	2	2	2
(null)	PTHR23428	25	26	32	29	22	19
(null)	PTHR23429	2	2	2	2	2	2
(null)	PTHR23430	28	25	31	30	27	27
(null)	PTHR23431	1	1	1	1	1	1
(null)	PTHR23503	7	9	7	8	9	8
(null)	PTHR23504	4	4	4	4	5	4
(null)	PTHR23505	3	3	3	2	3	3
(null)	PTHR23506	4	4	4	4	4	4
(null)	PTHR23507	3	3	3	3	3	3
(null)	PTHR23509	4	4	4	4	4	4
(null)	PTHR23510	1	1	1	1	1	1
(null)	PTHR23511	3	3	3	3	3	3
(null)	PTHR23512	1	1	1	1	1	1
(null)	PTHR23516	1	1	1	1	1	1
(null)	PTHR24002	1	1	1	1	1	1
(null)	PTHR24006	24	25	23	24	51	24
(null)	PTHR24007	1	1	1	1	1	1
(null)	PTHR24012	15	14	14	13	15	15
(null)	PTHR24014	2	2	2	2	3	2
(null)	PTHR24016	2	2	1	2	2	2
(null)	PTHR24018	0	1	1	1	1	1
(null)	PTHR24019	2	2	2	2	2	2
(null)	PTHR24020	18	19	18	18	18	18
(null)	PTHR24023	37	39	35	39	36	38
(null)	PTHR24024	8	7	9	9	5	4
(null)	PTHR24025	7	7	8	7	7	7
(null)	PTHR24026	9	9	9	9	9	10
(null)	PTHR24027	24	24	24	24	24	23
(null)	PTHR24028	28	26	20	28	70	24
(null)	PTHR24030	1	1	1	1	1	1
(null)	PTHR24031	20	19	19	19	19	19
(null)	PTHR24033	0	0	1	0	1	1
(null)	PTHR24034	11	12	12	11	11	11
(null)	PTHR24035	6	6	5	6	4	5
(null)	PTHR24036	1	1	1	1	1	1
(null)	PTHR24037	1	1	1	1	1	1
(null)	PTHR24038	2	2	2	2	2	3
(null)	PTHR24039	5	6	5	5	5	5
(null)	PTHR24040	2	2	2	2	2	2
(null)	PTHR24041	3	4	3	4	4	3
(null)	PTHR24042	2	2	2	2	2	2
(null)	PTHR24043	2	2	2	2	2	2
(null)	PTHR24044	11	9	9	9	12	9
(null)	PTHR24045	1	1	1	1	1	1
(null)	PTHR24046	3	3	3	3	3	3
(null)	PTHR24049	2	2	2	2	2	2
(null)	PTHR24050	5	4	4	3	3	3
(null)	PTHR24051	1	1	1	1	1	1
(null)	PTHR24052	2	2	2	2	2	2
(null)	PTHR24054	2	2	2	2	3	2
(null)	PTHR24055	20	20	20	20	20	20
(null)	PTHR24056	26	25	25	25	25	26
(null)	PTHR24057	2	2	2	2	2	2
(null)	PTHR24058	9	9	9	9	9	9
(null)	PTHR24060	8	8	9	9	8	8
(null)	PTHR24061	5	5	5	5	5	5
(null)	PTHR24062	11	8	18	15	4	11
(null)	PTHR24064	23	25	25	26	22	25
(null)	PTHR24067	8	8	8	9	8	8
(null)	PTHR24068	25	28	27	27	29	26
(null)	PTHR24070	22	23	23	24	24	24
(null)	PTHR24071	1	5	2	2	1	1
(null)	PTHR24072	23	22	24	23	23	22
(null)	PTHR24073	27	25	26	27	30	27
(null)	PTHR24075	3	3	3	3	3	3
(null)	PTHR24078	4	4	4	4	4	4
(null)	PTHR24081	2	2	2	2	2	2
(null)	PTHR24082	15	15	15	15	15	14
(null)	PTHR24083	12	13	12	12	12	12
(null)	PTHR24085	3	3	3	3	3	2
(null)	PTHR24086	2	2	2	2	2	2
(null)	PTHR24088	1	0	1	1	1	1
(null)	PTHR24089	8	8	7	8	8	8
(null)	PTHR24091	1	2	1	1	1	1
(null)	PTHR24092	16	16	17	17	14	16
(null)	PTHR24093	4	8	4	4	4	4
(null)	PTHR24095	2	2	2	2	2	2
(null)	PTHR24096	3	4	3	3	3	3
(null)	PTHR24098	2	2	2	2	2	2
(null)	PTHR24099	13	13	13	13	13	13
(null)	PTHR24100	13	14	14	13	17	11
(null)	PTHR24102	2	2	2	3	2	2
(null)	PTHR24103	39	42	42	41	58	37
(null)	PTHR24104	5	5	5	5	5	4
(null)	PTHR24106	5	5	5	5	5	5
(null)	PTHR24107	1	1	1	1	1	1
(null)	PTHR24109	1	1	2	1	1	1
(null)	PTHR24110	1	1	1	1	1	1
(null)	PTHR24111	1	1	1	1	1	1
(null)	PTHR24112	5	5	5	5	5	5
(null)	PTHR24113	1	1	1	1	1	1
(null)	PTHR24114	2	2	2	2	2	2
(null)	PTHR24115	39	40	43	39	37	36
(null)	PTHR24116	1	1	1	1	1	1
(null)	PTHR24117	2	2	2	2	2	3
(null)	PTHR24118	9	7	13	11	24	8
(null)	PTHR24119	1	1	1	1	1	1
(null)	PTHR24120	2	2	2	1	2	2
(null)	PTHR24121	1	1	1	1	1	1
(null)	PTHR24123	9	11	9	9	9	9
(null)	PTHR24124	4	4	4	4	4	4
(null)	PTHR24125	2	2	1	2	2	2
(null)	PTHR24126	3	3	3	3	3	2
(null)	PTHR24127	1	1	1	1	1	1
(null)	PTHR24129	1	1	1	1	1	1
(null)	PTHR24131	2	2	2	2	2	2
(null)	PTHR24132	1	1	1	1	1	1
(null)	PTHR24133	4	4	4	4	4	4
(null)	PTHR24134	1	1	1	1	1	1
(null)	PTHR24135	2	2	2	2	2	2
(null)	PTHR24136	3	3	3	3	3	3
(null)	PTHR24139	1	1	1	1	1	1
(null)	PTHR24141	1	1	1	1	1	1
(null)	PTHR24144	1	1	1	1	1	1
(null)	PTHR24145	1	2	1	1	1	1
(null)	PTHR24147	6	7	13	11	11	0
(null)	PTHR24149	1	1	1	1	1	1
(null)	PTHR24150	1	1	1	1	1	1
(null)	PTHR24153	2	3	3	2	2	2
(null)	PTHR24155	1	1	1	1	1	1
(null)	PTHR24156	2	2	2	2	2	2
(null)	PTHR24157	2	2	2	2	2	2
(null)	PTHR24160	1	1	1	1	1	1
(null)	PTHR24161	5	5	5	5	5	5
(null)	PTHR24164	1	1	1	1	1	1
(null)	PTHR24166	8	8	8	8	9	8
(null)	PTHR24168	4	4	4	4	4	4
(null)	PTHR24169	5	5	5	5	5	5
(null)	PTHR24170	1	1	1	1	1	1
(null)	PTHR24171	2	2	2	2	2	2
(null)	PTHR24173	11	11	11	11	11	11
(null)	PTHR24174	2	2	2	2	2	2
(null)	PTHR24176	1	1	1	1	1	1
(null)	PTHR24177	2	2	2	2	2	2
(null)	PTHR24178	2	2	2	2	3	2
(null)	PTHR24179	3	3	3	3	3	3
(null)	PTHR24180	4	4	4	4	4	3
(null)	PTHR24183	1	1	1	1	1	1
(null)	PTHR24184	1	1	1	1	1	1
(null)	PTHR24185	1	1	1	1	1	1
(null)	PTHR24186	2	2	2	2	2	2
(null)	PTHR24189	1	1	1	1	1	1
(null)	PTHR24192	2	2	3	2	1	2
(null)	PTHR24193	2	2	3	2	2	2
(null)	PTHR24197	2	2	2	2	2	2
(null)	PTHR24198	1	1	1	1	1	0
(null)	PTHR24200	3	3	3	3	3	3
(null)	PTHR24201	6	6	6	5	6	5
(null)	PTHR24202	2	2	2	2	2	2
(null)	PTHR24203	3	3	3	3	3	3
(null)	PTHR24204	2	2	2	2	2	2
(null)	PTHR24205	3	3	3	3	3	3
(null)	PTHR24206	2	2	2	2	2	2
(null)	PTHR24207	2	2	2	2	2	2
(null)	PTHR24208	10	10	10	10	10	10
(null)	PTHR24210	2	2	2	2	4	2
(null)	PTHR24211	5	5	5	5	5	5
(null)	PTHR24212	2	2	2	2	2	2
(null)	PTHR24213	4	4	4	4	4	4
(null)	PTHR24214	8	8	8	7	8	8
(null)	PTHR24215	3	3	2	2	3	3
(null)	PTHR24216	3	3	3	3	3	3
(null)	PTHR24217	3	3	3	3	3	3
(null)	PTHR24219	3	3	3	3	3	3
(null)	PTHR24221	10	12	12	12	10	13
(null)	PTHR24223	12	12	11	11	12	26
(null)	PTHR24225	6	6	6	6	9	6
(null)	PTHR24226	3	3	3	3	3	3
(null)	PTHR24228	11	11	11	11	11	11
(null)	PTHR24229	14	14	14	14	15	13
(null)	PTHR24230	13	13	14	13	13	13
(null)	PTHR24231	7	7	7	7	6	6
(null)	PTHR24232	17	16	16	17	16	16
(null)	PTHR24233	7	7	7	7	7	7
(null)	PTHR24234	3	3	3	3	3	3
(null)	PTHR24235	5	5	5	5	6	6
(null)	PTHR24237	3	3	3	3	2	3
(null)	PTHR24238	1	1	1	1	1	1
(null)	PTHR24240	10	10	9	10	13	9
(null)	PTHR24241	16	16	17	16	16	15
(null)	PTHR24242	33	28	27	29	11	37
(null)	PTHR24243	8	8	8	8	8	8
(null)	PTHR24244	0	1	1	1	1	1
(null)	PTHR24245	3	3	3	3	4	3
(null)	PTHR24246	4	4	4	5	5	5
(null)	PTHR24247	45	42	45	46	33	38
(null)	PTHR24248	19	19	20	20	18	22
(null)	PTHR24249	11	10	12	14	7	10
(null)	PTHR24250	4	4	1	5	4	5
(null)	PTHR24251	3	3	3	3	3	3
(null)	PTHR24252	1	1	1	1	1	1
(null)	PTHR24253	26	26	25	26	25	26
(null)	PTHR24254	2	2	2	2	2	2
(null)	PTHR24255	7	6	7	7	7	6
(null)	PTHR24256	10	8	10	11	9	9
(null)	PTHR24257	6	6	6	6	7	6
(null)	PTHR24261	4	4	4	4	8	4
(null)	PTHR24264	8	8	8	8	8	7
(null)	PTHR24269	2	2	2	2	2	2
(null)	PTHR24270	11	11	11	11	12	11
(null)	PTHR24271	36	36	33	33	27	27
(null)	PTHR24274	1	1	1	1	1	1
(null)	PTHR24276	2	2	2	2	2	2
(null)	PTHR24278	7	7	7	7	7	6
(null)	PTHR24279	3	3	3	3	3	2
(null)	PTHR24280	1	1	1	1	1	1
(null)	PTHR24281	2	1	1	1	1	1
(null)	PTHR24286	4	4	4	4	4	4
(null)	PTHR24289	2	2	3	3	1	1
(null)	PTHR24291	17	23	18	17	17	26
(null)	PTHR24293	1	1	1	1	1	1
(null)	PTHR24299	4	3	3	3	3	3
(null)	PTHR24300	21	30	25	23	19	15
(null)	PTHR24301	1	1	1	1	1	1
(null)	PTHR24302	4	4	4	4	5	5
(null)	PTHR24304	3	3	3	3	3	3
(null)	PTHR24306	2	2	2	2	2	2
(null)	PTHR24314	2	2	2	2	2	2
(null)	PTHR24317	1	1	1	1	1	1
(null)	PTHR24320	5	6	5	5	5	6
(null)	PTHR24322	6	6	6	6	5	6
(null)	PTHR24323	1	1	1	1	1	1
(null)	PTHR24324	1	1	1	1	1	1
(null)	PTHR24327	9	10	9	9	11	10
(null)	PTHR24328	1	1	1	1	1	1
(null)	PTHR24329	9	8	9	9	12	8
(null)	PTHR24330	4	3	4	4	4	4
(null)	PTHR24331	2	2	2	2	2	2
(null)	PTHR24332	3	3	3	3	3	3
(null)	PTHR24334	2	2	1	2	2	2
(null)	PTHR24335	1	1	1	1	1	1
(null)	PTHR24336	2	2	2	2	2	2
(null)	PTHR24338	2	3	2	2	2	2
(null)	PTHR24339	6	6	6	6	6	6
(null)	PTHR24340	13	12	13	14	13	13
(null)	PTHR24341	2	2	2	2	2	2
(null)	PTHR24342	5	5	5	5	5	5
(null)	PTHR24343	18	18	19	18	19	18
(null)	PTHR24345	5	5	5	5	5	5
(null)	PTHR24346	7	7	7	7	7	7
(null)	PTHR24347	18	18	18	18	19	18
(null)	PTHR24348	3	3	3	3	3	3
(null)	PTHR24349	6	6	6	6	6	6
(null)	PTHR24350	4	3	4	4	3	5
(null)	PTHR24351	8	9	8	8	8	8
(null)	PTHR24353	5	5	5	5	6	6
(null)	PTHR24355	7	7	7	7	7	7
(null)	PTHR24356	32	33	32	32	33	32
(null)	PTHR24359	1	1	1	1	1	1
(null)	PTHR24361	5	5	5	5	5	5
(null)	PTHR24363	2	2	2	2	2	1
(null)	PTHR24364	2	2	2	2	2	2
(null)	PTHR24365	6	6	6	5	6	6
(null)	PTHR24366	4	4	4	4	4	4
(null)	PTHR24367	4	4	4	4	4	4
(null)	PTHR24368	4	3	3	2	3	2
(null)	PTHR24369	5	5	5	5	5	5
(null)	PTHR24370	2	2	2	2	2	2
(null)	PTHR24372	7	7	8	7	7	7
(null)	PTHR24373	33	33	33	33	33	33
(null)	PTHR24376	28	31	32	42	139	36
(null)	PTHR24377	100	102	88	104	136	97
(null)	PTHR24379	5	5	5	5	5	12
(null)	PTHR24381	47	48	47	49	56	48
(null)	PTHR24383	4	4	4	4	4	4
(null)	PTHR24384	8	8	8	8	9	8
(null)	PTHR24388	19	43	19	19	19	17
(null)	PTHR24390	20	19	18	19	20	20
(null)	PTHR24391	3	3	3	3	3	3
(null)	PTHR24392	2	2	2	2	2	2
(null)	PTHR24393	11	10	10	11	10	11
(null)	PTHR24394	9	8	9	9	9	9
(null)	PTHR24396	3	3	3	3	3	3
(null)	PTHR24399	24	26	25	24	24	24
(null)	PTHR24403	13	13	13	14	13	13
(null)	PTHR24404	18	17	18	18	16	19
(null)	PTHR24406	4	5	4	4	5	5
(null)	PTHR24408	6	6	6	6	6	6
(null)	PTHR24409	1	1	1	1	1	1
(null)	PTHR24410	6	4	4	4	4	4
(null)	PTHR24411	4	4	4	4	4	4
(null)	PTHR24412	35	36	35	35	36	35
(null)	PTHR24413	2	2	2	2	2	2
(null)	PTHR24414	7	7	7	7	7	7
(null)	PTHR24416	53	53	53	52	54	53
(null)	PTHR24417	1	1	1	1	1	1
(null)	PTHR24418	30	30	30	30	30	30
(null)	PTHR24419	5	5	5	5	5	5
(null)	PTHR24543	5	5	5	5	5	5
(null)	PTHR24652	1	1	1	1	1	1
(null)	PTHR25462	5	5	4	4	9	5
(null)	PTHR25464	3	3	3	3	3	2
(null)	PTHR25465	8	8	8	8	9	8
(null)	PTHR25466	4	4	4	4	4	4
(null)	PTHR25480	2	2	2	2	2	2
(null)	PTHR26312	1	1	1	1	1	1
(null)	PTHR26391	1	1	1	1	1	1
(null)	PTHR26450	139	101	139	134	52	133
(null)	PTHR26451	40	43	51	40	30	51
(null)	PTHR26452	88	86	96	104	35	182
(null)	PTHR26453	170	167	163	163	88	237
(null)	PTHR26454	50	44	53	49	17	68
(null)	PTHR28052	1	1	1	1	1	1
(null)	PTHR28080	1	1	1	1	1	1
(null)	PTHR28163	1	1	1	1	1	1
(null)	PTHR28309	1	1	1	1	1	1
(null)	PTHR28314	1	1	1	1	1	1
(null)	PTHR28333	1	1	1	1	1	1
(null)	PTHR28336	1	2	1	1	1	1
(null)	PTHR28342	1	1	2	1	1	1
(null)	PTHR28348	1	1	1	1	1	1
(null)	PTHR28358	1	1	1	1	1	1
(null)	PTHR28359	1	1	1	1	1	1
(null)	PTHR28360	1	1	1	1	1	1
(null)	PTHR28366	1	1	1	1	1	1
(null)	PTHR28375	1	1	1	1	1	1
(null)	PTHR28376	1	1	1	1	1	1
(null)	PTHR28384	1	1	1	1	1	1
(null)	PTHR28388	1	1	1	1	1	1
(null)	PTHR28398	1	1	1	1	1	1
(null)	PTHR28399	1	1	1	1	1	1
(null)	PTHR28422	1	1	1	1	1	1
(null)	PTHR28434	1	1	1	1	1	1
(null)	PTHR28436	1	1	1	1	1	1
(null)	PTHR28441	1	1	1	1	1	1
(null)	PTHR28448	1	1	1	1	1	1
(null)	PTHR28450	1	1	1	1	2	1
(null)	PTHR28453	1	1	1	1	1	1
(null)	PTHR28457	3	3	3	3	3	3
(null)	PTHR28467	1	1	0	1	1	1
(null)	PTHR28469	1	1	1	1	1	1
(null)	PTHR28474	1	1	1	1	1	1
(null)	PTHR28489	2	2	2	2	2	2
(null)	PTHR28491	1	1	1	1	1	1
(null)	PTHR28492	1	1	1	1	1	1
(null)	PTHR28494	1	1	1	2	1	1
(null)	PTHR28495	1	1	1	1	1	1
(null)	PTHR28498	1	1	1	1	1	1
(null)	PTHR28511	1	1	1	1	1	0
(null)	PTHR28520	1	1	1	1	1	1
(null)	PTHR28524	1	1	1	1	1	0
(null)	PTHR28525	1	1	1	1	1	1
(null)	PTHR28529	1	1	1	1	1	0
(null)	PTHR28540	1	1	1	1	1	1
(null)	PTHR28541	1	1	1	1	1	1
(null)	PTHR28544	1	1	1	1	1	1
(null)	PTHR28546	3	3	3	3	3	3
(null)	PTHR28547	1	1	1	1	1	1
(null)	PTHR28549	1	1	1	1	1	1
(null)	PTHR28552	1	1	1	1	1	1
(null)	PTHR28553	2	2	2	2	2	2
(null)	PTHR28556	3	3	3	3	3	3
(null)	PTHR28557	1	1	1	1	1	1
(null)	PTHR28559	1	1	1	1	1	1
(null)	PTHR28562	1	2	1	1	1	1
(null)	PTHR28564	1	1	1	1	1	1
(null)	PTHR28567	3	2	2	3	3	3
(null)	PTHR28570	1	1	1	1	1	1
(null)	PTHR28572	1	1	1	1	1	1
(null)	PTHR28573	1	1	1	1	1	1
(null)	PTHR28574	1	1	1	1	1	1
(null)	PTHR28575	1	1	1	1	1	1
(null)	PTHR28576	1	1	1	1	1	1
(null)	PTHR28577	1	1	1	1	1	1
(null)	PTHR28578	1	1	1	1	2	1
(null)	PTHR28579	1	1	1	1	1	1
(null)	PTHR28580	1	1	1	1	1	1
(null)	PTHR28581	1	1	1	1	1	1
(null)	PTHR28582	1	1	1	1	1	1
(null)	PTHR28583	2	2	2	2	2	2
(null)	PTHR28584	2	2	2	2	2	2
(null)	PTHR28585	1	1	1	1	1	1
(null)	PTHR28586	1	1	1	1	1	1
(null)	PTHR28588	1	1	1	1	1	1
(null)	PTHR28589	1	1	1	1	1	1
(null)	PTHR28590	1	1	1	1	1	1
(null)	PTHR28591	2	2	2	2	2	2
(null)	PTHR28593	2	2	2	2	2	2
(null)	PTHR28594	1	1	1	1	1	1
(null)	PTHR28595	1	1	1	1	1	1
(null)	PTHR28596	1	1	1	1	0	1
(null)	PTHR28597	1	1	1	1	1	1
(null)	PTHR28598	1	1	1	1	1	1
(null)	PTHR28599	1	1	1	1	1	1
(null)	PTHR28601	1	1	1	1	1	1
(null)	PTHR28602	1	1	1	1	1	1
(null)	PTHR28603	2	1	1	1	1	1
(null)	PTHR28604	2	2	2	2	2	1
(null)	PTHR28606	1	1	0	1	1	1
(null)	PTHR28607	3	3	3	3	3	3
(null)	PTHR28608	1	1	1	1	1	1
(null)	PTHR28610	1	1	1	1	1	1
(null)	PTHR28611	1	1	1	1	1	1
(null)	PTHR28612	1	1	1	1	0	1
(null)	PTHR28613	2	2	2	2	1	2
(null)	PTHR28615	2	2	2	2	2	2
(null)	PTHR28616	1	1	1	1	1	1
(null)	PTHR28617	1	1	1	1	1	1
(null)	PTHR28618	1	1	1	1	1	1
(null)	PTHR28620	1	1	1	1	1	1
(null)	PTHR28621	1	1	1	1	1	1
(null)	PTHR28622	1	1	1	1	1	1
(null)	PTHR28623	2	2	2	2	2	2
(null)	PTHR28624	1	1	1	1	1	1
(null)	PTHR28625	1	1	1	1	1	1
(null)	PTHR28626	1	1	1	1	1	1
(null)	PTHR28627	1	1	1	1	1	1
(null)	PTHR28628	2	2	2	2	2	2
(null)	PTHR28629	1	1	1	1	1	1
(null)	PTHR28630	3	3	3	3	3	3
(null)	PTHR28631	1	1	1	1	1	1
(null)	PTHR28632	1	1	1	2	1	1
(null)	PTHR28633	1	1	1	1	1	1
(null)	PTHR28634	1	1	1	1	1	1
(null)	PTHR28635	1	1	1	1	1	0
(null)	PTHR28637	1	1	1	1	1	1
(null)	PTHR28638	2	2	2	2	2	2
(null)	PTHR28640	1	1	1	1	1	1
(null)	PTHR28641	1	1	1	1	1	1
(null)	PTHR28642	1	1	1	1	1	1
(null)	PTHR28643	1	1	1	1	1	1
(null)	PTHR28644	1	1	2	3	1	2
(null)	PTHR28645	1	1	1	1	1	1
(null)	PTHR28646	1	1	1	1	1	1
(null)	PTHR28647	1	1	1	1	1	1
(null)	PTHR28649	2	2	2	2	2	2
